gbifID;scientificName;occurrenceStatus;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;depth;depthAccuracy;eventDate
1701938278;Neogobius melanostomus (Pallas, 1814);present;42.931122;-82.664368;;;;2000-01-01T00:00:00Z
1829212176;Neogobius melanostomus (Pallas, 1814);present;46.7199;-92.0436;;8;0;2000-05-02T00:00:00Z
1829215047;Neogobius melanostomus (Pallas, 1814);present;46.7204;-92.0488;;8.4;0;2000-05-02T00:00:00Z
1829183974;Neogobius melanostomus (Pallas, 1814);present;43.8058;-82.5842;;18;0;2000-05-10T00:00:00Z
925766407;Neogobius melanostomus (Pallas, 1814);present;41.585556;-82.834444;;;;2000-05-24T00:00:00Z
1211706288;Neogobius melanostomus (Pallas, 1814);present;42.29725;-82.68852;;;;2000-06-02T00:00:00Z
1211706274;Neogobius melanostomus (Pallas, 1814);present;42.29725;-82.68852;;;;2000-06-06T00:00:00Z
1889135991;Neogobius melanostomus (Pallas, 1814);present;43.111667;-83.523333;;;;2000-06-29T00:00:00Z
1829253898;Neogobius melanostomus (Pallas, 1814);present;46.7479;-92.0721;;8;0;2000-07-11T00:00:00Z
1829256624;Neogobius melanostomus (Pallas, 1814);present;46.6959;-92.0119;;4.8;0;2000-07-12T00:00:00Z
1829256930;Neogobius melanostomus (Pallas, 1814);present;46.7046;-92.0203;;32;0;2000-07-12T00:00:00Z
1829258216;Neogobius melanostomus (Pallas, 1814);present;46.7241;-92.0646;;11.5;0;2000-07-12T00:00:00Z
1829259369;Neogobius melanostomus (Pallas, 1814);present;46.7666;-92.0914;;28;0;2000-07-12T00:00:00Z
1211699815;Neogobius melanostomus (Pallas, 1814);present;42.2591232;-81.9077738;;;;2000-07-21T00:00:00Z
1889136160;Neogobius melanostomus (Pallas, 1814);present;42.735;-82.496667;;;;2000-07-26T00:00:00Z
1889136200;Neogobius melanostomus (Pallas, 1814);present;42.828333;-82.041667;;;;2000-07-26T00:00:00Z
1889136240;Neogobius melanostomus (Pallas, 1814);present;42.991667;-82.533333;;;;2000-07-27T00:00:00Z
1889136252;Neogobius melanostomus (Pallas, 1814);present;43.165;-82.503333;;;;2000-07-27T00:00:00Z
1829287993;Neogobius melanostomus (Pallas, 1814);present;41.5525;-82.7918;;10;0;2000-07-31T00:00:00Z
1829287983;Neogobius melanostomus (Pallas, 1814);present;41.5525;-82.7918;;10;0;2000-07-31T00:00:00Z
1829285808;Neogobius melanostomus (Pallas, 1814);present;41.5537;-82.7923;;10;0;2000-07-31T00:00:00Z
1829286790;Neogobius melanostomus (Pallas, 1814);present;41.5613;-82.7832;;15;0;2000-07-31T00:00:00Z
1829288663;Neogobius melanostomus (Pallas, 1814);present;41.5615;-82.7832;;15;0;2000-07-31T00:00:00Z
1829288565;Neogobius melanostomus (Pallas, 1814);present;41.5615;-82.7832;;15;0;2000-07-31T00:00:00Z
1829287477;Neogobius melanostomus (Pallas, 1814);present;41.5617;-82.6935;;10;0;2000-07-31T00:00:00Z
1829287411;Neogobius melanostomus (Pallas, 1814);present;41.5617;-82.6935;;10;0;2000-07-31T00:00:00Z
1829285397;Neogobius melanostomus (Pallas, 1814);present;41.5617;-82.6935;;10;0;2000-07-31T00:00:00Z
1829288094;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7872;;15;0;2000-07-31T00:00:00Z
1829288070;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7872;;15;0;2000-07-31T00:00:00Z
1829286204;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7873;;15;0;2000-07-31T00:00:00Z
1829287073;Neogobius melanostomus (Pallas, 1814);present;41.5713;-82.7737;;20;0;2000-07-31T00:00:00Z
1829287036;Neogobius melanostomus (Pallas, 1814);present;41.5713;-82.7737;;20;0;2000-07-31T00:00:00Z
1829288907;Neogobius melanostomus (Pallas, 1814);present;41.5735;-82.7808;;20;0;2000-07-31T00:00:00Z
1829288883;Neogobius melanostomus (Pallas, 1814);present;41.5735;-82.7808;;20;0;2000-07-31T00:00:00Z
1829287117;Neogobius melanostomus (Pallas, 1814);present;41.5818;-82.7808;;20;0;2000-07-31T00:00:00Z
1829286942;Neogobius melanostomus (Pallas, 1814);present;41.5818;-82.7808;;20;0;2000-07-31T00:00:00Z
1829291786;Neogobius melanostomus (Pallas, 1814);present;41.5537;-82.7927;;10;0;2000-08-01T00:00:00Z
1829291666;Neogobius melanostomus (Pallas, 1814);present;41.5537;-82.7927;;10;0;2000-08-01T00:00:00Z
1829289884;Neogobius melanostomus (Pallas, 1814);present;41.5537;-82.7925;;10;0;2000-08-01T00:00:00Z
1829291249;Neogobius melanostomus (Pallas, 1814);present;41.5575;-82.7972;;10;0;2000-08-01T00:00:00Z
1829291075;Neogobius melanostomus (Pallas, 1814);present;41.5575;-82.7972;;10;0;2000-08-01T00:00:00Z
1829289640;Neogobius melanostomus (Pallas, 1814);present;41.5575;-82.7972;;10;0;2000-08-01T00:00:00Z
1829292243;Neogobius melanostomus (Pallas, 1814);present;41.5615;-82.7833;;15;0;2000-08-01T00:00:00Z
1829292089;Neogobius melanostomus (Pallas, 1814);present;41.5615;-82.7833;;15;0;2000-08-01T00:00:00Z
1829290273;Neogobius melanostomus (Pallas, 1814);present;41.5615;-82.7832;;15;0;2000-08-01T00:00:00Z
1829292417;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7873;;15;0;2000-08-01T00:00:00Z
1829292339;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7873;;15;0;2000-08-01T00:00:00Z
1829289970;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7873;;15;0;2000-08-01T00:00:00Z
1829289794;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7873;;15;0;2000-08-01T00:00:00Z
1829291116;Neogobius melanostomus (Pallas, 1814);present;41.5723;-82.7777;;20;0;2000-08-01T00:00:00Z
1829290900;Neogobius melanostomus (Pallas, 1814);present;41.5723;-82.7777;;20;0;2000-08-01T00:00:00Z
1829290731;Neogobius melanostomus (Pallas, 1814);present;41.5735;-82.7808;;20;0;2000-08-01T00:00:00Z
1829295295;Neogobius melanostomus (Pallas, 1814);present;41.5533;-82.793;;10;0;2000-08-02T00:00:00Z
1829295032;Neogobius melanostomus (Pallas, 1814);present;41.5575;-82.7972;;10;0;2000-08-02T00:00:00Z
1829293400;Neogobius melanostomus (Pallas, 1814);present;41.5575;-82.7972;;10;0;2000-08-02T00:00:00Z
1829293334;Neogobius melanostomus (Pallas, 1814);present;41.5575;-82.7972;;10;0;2000-08-02T00:00:00Z
1829296271;Neogobius melanostomus (Pallas, 1814);present;41.5615;-82.7832;;15;0;2000-08-02T00:00:00Z
1829294111;Neogobius melanostomus (Pallas, 1814);present;41.5615;-82.7832;;15;0;2000-08-02T00:00:00Z
1829296066;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7873;;15;0;2000-08-02T00:00:00Z
1829293948;Neogobius melanostomus (Pallas, 1814);present;41.5655;-82.7873;;15;0;2000-08-02T00:00:00Z
1829296533;Neogobius melanostomus (Pallas, 1814);present;41.5723;-82.7777;;20;0;2000-08-02T00:00:00Z
1829296335;Neogobius melanostomus (Pallas, 1814);present;41.5723;-82.7777;;20;0;2000-08-02T00:00:00Z
1829292989;Neogobius melanostomus (Pallas, 1814);present;41.5723;-82.7777;;20;0;2000-08-02T00:00:00Z
1829292973;Neogobius melanostomus (Pallas, 1814);present;41.5723;-82.7777;;20;0;2000-08-02T00:00:00Z
1829296626;Neogobius melanostomus (Pallas, 1814);present;41.5735;-82.7808;;20;0;2000-08-02T00:00:00Z
1829294920;Neogobius melanostomus (Pallas, 1814);present;41.5735;-82.7808;;20;0;2000-08-02T00:00:00Z
1829294335;Neogobius melanostomus (Pallas, 1814);present;41.5735;-82.7808;;20;0;2000-08-02T00:00:00Z
1829292703;Neogobius melanostomus (Pallas, 1814);present;41.5735;-82.7808;;20;0;2000-08-02T00:00:00Z
1829292581;Neogobius melanostomus (Pallas, 1814);present;41.5735;-82.7808;;20;0;2000-08-02T00:00:00Z
1897058353;Neogobius melanostomus (Pallas, 1814);present;43.2875;-79.84;;;;2000-08-14T00:00:00Z
868358868;Neogobius melanostomus (Pallas, 1814);present;41.6167;-82.6833;;;;2000-08-21T00:00:00Z
868448534;Neogobius melanostomus (Pallas, 1814);present;41.5608;-81.5311;;;;2000-08-29T00:00:00Z
1829305503;Neogobius melanostomus (Pallas, 1814);present;46.6975;-92.0224;;23.3;0;2000-09-11T00:00:00Z
1829306489;Neogobius melanostomus (Pallas, 1814);present;46.7094;-92.0369;;28.4;0;2000-09-11T00:00:00Z
1829306942;Neogobius melanostomus (Pallas, 1814);present;46.7121;-92.0506;;8.1;0;2000-09-11T00:00:00Z
1829307553;Neogobius melanostomus (Pallas, 1814);present;46.713;-92.0426;;28.4;0;2000-09-11T00:00:00Z
1829307493;Neogobius melanostomus (Pallas, 1814);present;46.7242;-92.0492;;8.4;0;2000-09-11T00:00:00Z
1829307676;Neogobius melanostomus (Pallas, 1814);present;46.7273;-92.0681;;8.4;0;2000-09-11T00:00:00Z
1829308675;Neogobius melanostomus (Pallas, 1814);present;46.7337;-92.0698;;8.4;0;2000-09-11T00:00:00Z
1829308275;Neogobius melanostomus (Pallas, 1814);present;46.736;-92.0661;;8.4;0;2000-09-11T00:00:00Z
1829308540;Neogobius melanostomus (Pallas, 1814);present;46.7434;-92.0677;;5.4;0;2000-09-11T00:00:00Z
1829266778;Neogobius melanostomus (Pallas, 1814);present;46.7445;-92.1121;;33.3;0;2000-09-12T00:00:00Z
1829267078;Neogobius melanostomus (Pallas, 1814);present;46.7456;-92.1177;;4.3;0;2000-09-12T00:00:00Z
1829309406;Neogobius melanostomus (Pallas, 1814);present;46.7522;-92.077;;4;0;2000-09-12T00:00:00Z
1829267632;Neogobius melanostomus (Pallas, 1814);present;46.7523;-92.1191;;25.4;0;2000-09-12T00:00:00Z
1829309846;Neogobius melanostomus (Pallas, 1814);present;46.7562;-92.0834;;2.4;0;2000-09-12T00:00:00Z
1829309573;Neogobius melanostomus (Pallas, 1814);present;46.7566;-92.0883;;32.9;0;2000-09-12T00:00:00Z
1829310053;Neogobius melanostomus (Pallas, 1814);present;46.7596;-92.0999;;30.4;0;2000-09-12T00:00:00Z
1829266940;Neogobius melanostomus (Pallas, 1814);present;46.7666;-92.0914;;26.4;0;2000-09-12T00:00:00Z
1829371062;Neogobius melanostomus (Pallas, 1814);present;41.5572;-82.7978;;10;0;2000-10-17T00:00:00Z
1829370311;Neogobius melanostomus (Pallas, 1814);present;41.5702;-82.7797;;20;0;2000-10-17T00:00:00Z
1829371480;Neogobius melanostomus (Pallas, 1814);present;41.5703;-82.7797;;20;0;2000-10-17T00:00:00Z
1829371479;Neogobius melanostomus (Pallas, 1814);present;41.5703;-82.7797;;20;0;2000-10-17T00:00:00Z
1829371461;Neogobius melanostomus (Pallas, 1814);present;41.5703;-82.7797;;20;0;2000-10-17T00:00:00Z
1829371776;Neogobius melanostomus (Pallas, 1814);present;41.5525;-82.7925;;10;0;2000-10-18T00:00:00Z
1829371747;Neogobius melanostomus (Pallas, 1814);present;41.5525;-82.7925;;10;0;2000-10-18T00:00:00Z
1829372089;Neogobius melanostomus (Pallas, 1814);present;41.5568;-82.7925;;15;0;2000-10-18T00:00:00Z
1829371899;Neogobius melanostomus (Pallas, 1814);present;41.5568;-82.7925;;15;0;2000-10-18T00:00:00Z
1829371428;Neogobius melanostomus (Pallas, 1814);present;41.557;-82.7977;;10;0;2000-10-18T00:00:00Z
1829371740;Neogobius melanostomus (Pallas, 1814);present;41.5572;-82.798;;10;0;2000-10-18T00:00:00Z
1829371927;Neogobius melanostomus (Pallas, 1814);present;41.5643;-82.7913;;15;0;2000-10-18T00:00:00Z
1829371924;Neogobius melanostomus (Pallas, 1814);present;41.5643;-82.7913;;15;0;2000-10-18T00:00:00Z
1829371199;Neogobius melanostomus (Pallas, 1814);present;41.565;-82.7923;;15;0;2000-10-18T00:00:00Z
1829371134;Neogobius melanostomus (Pallas, 1814);present;41.565;-82.7923;;15;0;2000-10-18T00:00:00Z
1829372158;Neogobius melanostomus (Pallas, 1814);present;41.571;-82.7797;;20;0;2000-10-18T00:00:00Z
1829372080;Neogobius melanostomus (Pallas, 1814);present;41.571;-82.7797;;20;0;2000-10-18T00:00:00Z
1829371607;Neogobius melanostomus (Pallas, 1814);present;41.571;-82.7805;;20;0;2000-10-18T00:00:00Z
1829371557;Neogobius melanostomus (Pallas, 1814);present;41.571;-82.7805;;20;0;2000-10-18T00:00:00Z
1829371535;Neogobius melanostomus (Pallas, 1814);present;41.571;-82.7797;;20;0;2000-10-18T00:00:00Z
1829371329;Neogobius melanostomus (Pallas, 1814);present;41.571;-82.7797;;20;0;2000-10-18T00:00:00Z
1829372124;Neogobius melanostomus (Pallas, 1814);present;41.5712;-82.7797;;20;0;2000-10-18T00:00:00Z
1829372802;Neogobius melanostomus (Pallas, 1814);present;41.5573;-82.7983;;10;0;2000-10-19T00:00:00Z
1829372790;Neogobius melanostomus (Pallas, 1814);present;41.5573;-82.7983;;10;0;2000-10-19T00:00:00Z
1829373101;Neogobius melanostomus (Pallas, 1814);present;41.5647;-82.7917;;15;0;2000-10-19T00:00:00Z
1829373027;Neogobius melanostomus (Pallas, 1814);present;41.5647;-82.7917;;15;0;2000-10-19T00:00:00Z
1829373338;Neogobius melanostomus (Pallas, 1814);present;41.5712;-82.7808;;20;0;2000-10-19T00:00:00Z
1829373337;Neogobius melanostomus (Pallas, 1814);present;41.5712;-82.7808;;20;0;2000-10-19T00:00:00Z
1829373326;Neogobius melanostomus (Pallas, 1814);present;41.5712;-82.7808;;20;0;2000-10-19T00:00:00Z
1829373051;Neogobius melanostomus (Pallas, 1814);present;41.5712;-82.7808;;20;0;2000-10-19T00:00:00Z
1829373047;Neogobius melanostomus (Pallas, 1814);present;41.5712;-82.7808;;20;0;2000-10-19T00:00:00Z
1829372918;Neogobius melanostomus (Pallas, 1814);present;41.5907;-82.7983;;10;0;2000-10-19T00:00:00Z
1829391662;Neogobius melanostomus (Pallas, 1814);present;41.4147;-82.5785;;15;0;2000-10-21T00:00:00Z
1829391824;Neogobius melanostomus (Pallas, 1814);present;41.4686;-82.2193;;29;0;2000-10-23T00:00:00Z
1829391702;Neogobius melanostomus (Pallas, 1814);present;41.5244;-82.2073;;48;0;2000-10-23T00:00:00Z
1829391553;Neogobius melanostomus (Pallas, 1814);present;41.5244;-82.2073;;48;0;2000-10-23T00:00:00Z
1829391510;Neogobius melanostomus (Pallas, 1814);present;41.5244;-82.2073;;48;0;2000-10-23T00:00:00Z
1829391856;Neogobius melanostomus (Pallas, 1814);present;41.4383;-82.283;;25;0;2000-10-24T00:00:00Z
1896983379;Neogobius melanostomus (Pallas, 1814);present;41.484482;-82.771233;;;;2000-12-31T00:00:00Z
1896983736;Neogobius melanostomus (Pallas, 1814);present;41.502101;-81.71088;;;;2000-12-31T00:00:00Z
1896987749;Neogobius melanostomus (Pallas, 1814);present;41.662099;-83.50696;;;;2000-12-31T00:00:00Z
1896992078;Neogobius melanostomus (Pallas, 1814);present;41.908543;-80.797768;;;;2000-12-31T00:00:00Z
1896993444;Neogobius melanostomus (Pallas, 1814);present;41.968746;-80.549065;;;;2000-12-31T00:00:00Z
1896998559;Neogobius melanostomus (Pallas, 1814);present;42.140358;-80.09214;;;;2000-12-31T00:00:00Z
1897031775;Neogobius melanostomus (Pallas, 1814);present;42.83211;-78.86945;;;;2000-12-31T00:00:00Z
1897236974;Neogobius melanostomus (Pallas, 1814);present;46.748501;-92.109772;;;;2000-12-31T00:00:00Z
1610510398;Neogobius melanostomus (Pallas, 1814);present;44.689314;22.407942;;;;2001-01-01T00:00:00Z
1610510425;Neogobius melanostomus (Pallas, 1814);present;44.832844;21.317264;;;;2001-01-01T00:00:00Z
1829167059;Neogobius melanostomus (Pallas, 1814);present;46.7325;-92.1429;;0;0;2001-04-26T00:00:00Z
1829216705;Neogobius melanostomus (Pallas, 1814);present;46.7361;-92.1417;;0;0;2001-04-26T00:00:00Z
1829169433;Neogobius melanostomus (Pallas, 1814);present;46.7362;-92.1255;;0;0;2001-04-26T00:00:00Z
1829184084;Neogobius melanostomus (Pallas, 1814);present;46.7463;-92.1128;;0;0;2001-04-26T00:00:00Z
1829172322;Neogobius melanostomus (Pallas, 1814);present;46.7479;-92.0892;;0;0;2001-04-26T00:00:00Z
1829198493;Neogobius melanostomus (Pallas, 1814);present;46.7533;-92.1219;;0;0;2001-04-26T00:00:00Z
1829171124;Neogobius melanostomus (Pallas, 1814);present;43.8763;-82.558;;37;0;2001-04-29T00:00:00Z
1829169919;Neogobius melanostomus (Pallas, 1814);present;43.8875;-82.5353;;46;0;2001-04-29T00:00:00Z
1829166746;Neogobius melanostomus (Pallas, 1814);present;43.9173;-82.4162;;64;0;2001-04-29T00:00:00Z
1829182000;Neogobius melanostomus (Pallas, 1814);present;46.6959;-92.0119;;0;0;2001-04-30T00:00:00Z
1829183004;Neogobius melanostomus (Pallas, 1814);present;46.6991;-92.0089;;0;0;2001-04-30T00:00:00Z
1829180388;Neogobius melanostomus (Pallas, 1814);present;46.705;-92.0316;;0;0;2001-04-30T00:00:00Z
1829179624;Neogobius melanostomus (Pallas, 1814);present;46.7132;-92.0521;;0;0;2001-04-30T00:00:00Z
1829177139;Neogobius melanostomus (Pallas, 1814);present;46.7166;-92.0371;;0;0;2001-04-30T00:00:00Z
1829176285;Neogobius melanostomus (Pallas, 1814);present;46.725;-92.0546;;0;0;2001-04-30T00:00:00Z
1829175226;Neogobius melanostomus (Pallas, 1814);present;46.7273;-92.0681;;0;0;2001-04-30T00:00:00Z
1829174047;Neogobius melanostomus (Pallas, 1814);present;46.7308;-92.0709;;0;0;2001-04-30T00:00:00Z
1829173208;Neogobius melanostomus (Pallas, 1814);present;46.7519;-92.0835;;0;0;2001-04-30T00:00:00Z
1829173478;Neogobius melanostomus (Pallas, 1814);present;44.316;-82.9182;;73;0;2001-05-01T00:00:00Z
1829174249;Neogobius melanostomus (Pallas, 1814);present;44.3283;-83.0073;;64;0;2001-05-01T00:00:00Z
1211700122;Neogobius melanostomus (Pallas, 1814);present;43.30819;-79.82636;;;;2001-05-27T00:00:00Z
1829158667;Neogobius melanostomus (Pallas, 1814);present;42.402;-82.5176;;26;0;2001-06-04T00:00:00Z
1829157988;Neogobius melanostomus (Pallas, 1814);present;42.4128;-82.5725;;16.7;0;2001-06-04T00:00:00Z
1829159954;Neogobius melanostomus (Pallas, 1814);present;41.4311;-82.3776;;15;0;2001-06-05T00:00:00Z
1829159928;Neogobius melanostomus (Pallas, 1814);present;41.4311;-82.3776;;15;0;2001-06-05T00:00:00Z
1829161488;Neogobius melanostomus (Pallas, 1814);present;41.4313;-82.2849;;16;0;2001-06-05T00:00:00Z
1829161452;Neogobius melanostomus (Pallas, 1814);present;41.4313;-82.2849;;16;0;2001-06-05T00:00:00Z
1829161583;Neogobius melanostomus (Pallas, 1814);present;41.4378;-82.286;;27;0;2001-06-05T00:00:00Z
1829161509;Neogobius melanostomus (Pallas, 1814);present;41.4378;-82.286;;27;0;2001-06-05T00:00:00Z
1829159554;Neogobius melanostomus (Pallas, 1814);present;41.4414;-82.3713;;29.7;0;2001-06-05T00:00:00Z
1829159398;Neogobius melanostomus (Pallas, 1814);present;41.4414;-82.3713;;29.7;0;2001-06-05T00:00:00Z
1829159134;Neogobius melanostomus (Pallas, 1814);present;41.449;-82.4071;;40;0;2001-06-05T00:00:00Z
1829162161;Neogobius melanostomus (Pallas, 1814);present;41.483;-82.1717;;27;0;2001-06-06T00:00:00Z
1829161913;Neogobius melanostomus (Pallas, 1814);present;41.483;-82.1717;;27;0;2001-06-06T00:00:00Z
1829162337;Neogobius melanostomus (Pallas, 1814);present;41.5093;-82.1914;;39;0;2001-06-06T00:00:00Z
1829162314;Neogobius melanostomus (Pallas, 1814);present;41.5093;-82.1914;;39;0;2001-06-06T00:00:00Z
1829162139;Neogobius melanostomus (Pallas, 1814);present;41.5093;-82.1914;;39;0;2001-06-06T00:00:00Z
1829162427;Neogobius melanostomus (Pallas, 1814);present;41.5257;-82.2082;;50;0;2001-06-06T00:00:00Z
1829162417;Neogobius melanostomus (Pallas, 1814);present;41.5257;-82.2082;;50;0;2001-06-06T00:00:00Z
1829162286;Neogobius melanostomus (Pallas, 1814);present;41.5257;-82.2082;;50;0;2001-06-06T00:00:00Z
1889137472;Neogobius melanostomus (Pallas, 1814);present;41.986667;-83.233333;;;;2001-06-06T00:00:00Z
1889137451;Neogobius melanostomus (Pallas, 1814);present;42.076667;-83.19;;;;2001-06-06T00:00:00Z
2248739131;Neogobius melanostomus (Pallas, 1814);present;43.45;-79.686;;;;2001-06-30T00:00:00Z
1897153173;Neogobius melanostomus (Pallas, 1814);present;44.53;-87.97;;;;2001-07-01T00:00:00Z
1829244408;Neogobius melanostomus (Pallas, 1814);present;46.692;-92.0122;;0;0;2001-07-09T00:00:00Z
1829245059;Neogobius melanostomus (Pallas, 1814);present;46.7087;-92.043;;0;0;2001-07-09T00:00:00Z
1829246094;Neogobius melanostomus (Pallas, 1814);present;46.7168;-92.0506;;0;0;2001-07-09T00:00:00Z
1829245465;Neogobius melanostomus (Pallas, 1814);present;46.7173;-92.0434;;0;0;2001-07-09T00:00:00Z
1829246670;Neogobius melanostomus (Pallas, 1814);present;46.7275;-92.0496;;0;0;2001-07-09T00:00:00Z
1829248545;Neogobius melanostomus (Pallas, 1814);present;46.7279;-92.0665;;0;0;2001-07-09T00:00:00Z
1829246676;Neogobius melanostomus (Pallas, 1814);present;46.7308;-92.0567;;0;0;2001-07-09T00:00:00Z
1829247766;Neogobius melanostomus (Pallas, 1814);present;46.7322;-92.0662;;0;0;2001-07-09T00:00:00Z
1829247121;Neogobius melanostomus (Pallas, 1814);present;46.736;-92.0661;;0;0;2001-07-09T00:00:00Z
1829249727;Neogobius melanostomus (Pallas, 1814);present;46.7377;-92.0755;;0;0;2001-07-10T00:00:00Z
1829249571;Neogobius melanostomus (Pallas, 1814);present;46.7402;-92.0773;;0;0;2001-07-10T00:00:00Z
1829249885;Neogobius melanostomus (Pallas, 1814);present;46.7481;-92.0778;;0;0;2001-07-10T00:00:00Z
1829251996;Neogobius melanostomus (Pallas, 1814);present;46.7545;-92.1159;;0;0;2001-07-10T00:00:00Z
1829252311;Neogobius melanostomus (Pallas, 1814);present;46.7599;-92.1197;;0;0;2001-07-10T00:00:00Z
1897170745;Neogobius melanostomus (Pallas, 1814);present;44.85;-87.38;;;;2001-07-12T00:00:00Z
2251002985;BOLD:AAC0218;present;46.782;-71.238;;;;2001-07-27T00:00:00Z
1829231171;Neogobius melanostomus (Pallas, 1814);present;41.4314;-82.3772;;5;0;2001-07-31T00:00:00Z
1829230987;Neogobius melanostomus (Pallas, 1814);present;41.4314;-82.3772;;5;0;2001-07-31T00:00:00Z
1829230973;Neogobius melanostomus (Pallas, 1814);present;41.4314;-82.3772;;5;0;2001-07-31T00:00:00Z
1829231713;Neogobius melanostomus (Pallas, 1814);present;41.4317;-82.2792;;4.5;0;2001-07-31T00:00:00Z
1829231581;Neogobius melanostomus (Pallas, 1814);present;41.4317;-82.2792;;4.5;0;2001-07-31T00:00:00Z
1829231549;Neogobius melanostomus (Pallas, 1814);present;41.4385;-82.2837;;8;0;2001-07-31T00:00:00Z
1829231505;Neogobius melanostomus (Pallas, 1814);present;41.4385;-82.2837;;8;0;2001-07-31T00:00:00Z
1829230915;Neogobius melanostomus (Pallas, 1814);present;41.4418;-82.3803;;9.5;0;2001-07-31T00:00:00Z
1829230792;Neogobius melanostomus (Pallas, 1814);present;41.4418;-82.3803;;9.5;0;2001-07-31T00:00:00Z
1829230780;Neogobius melanostomus (Pallas, 1814);present;41.4418;-82.3803;;9.5;0;2001-07-31T00:00:00Z
1829230880;Neogobius melanostomus (Pallas, 1814);present;41.4467;-82.395;;11.5;0;2001-07-31T00:00:00Z
1897057026;Neogobius melanostomus (Pallas, 1814);present;43.2616;-79.07449;;;;2001-08-01T00:00:00Z
1829285846;Neogobius melanostomus (Pallas, 1814);present;41.5518;-82.7932;;10;0;2001-08-06T00:00:00Z
1829287667;Neogobius melanostomus (Pallas, 1814);present;41.5527;-82.7935;;10;0;2001-08-06T00:00:00Z
1829287528;Neogobius melanostomus (Pallas, 1814);present;41.558;-82.7977;;10;0;2001-08-06T00:00:00Z
1829286138;Neogobius melanostomus (Pallas, 1814);present;41.56;-82.7902;;15;0;2001-08-06T00:00:00Z
1829288715;Neogobius melanostomus (Pallas, 1814);present;41.5647;-82.7728;;15;0;2001-08-06T00:00:00Z
1829288559;Neogobius melanostomus (Pallas, 1814);present;41.5647;-82.7728;;15;0;2001-08-06T00:00:00Z
1829288495;Neogobius melanostomus (Pallas, 1814);present;41.5647;-82.7728;;15;0;2001-08-06T00:00:00Z
1829289042;Neogobius melanostomus (Pallas, 1814);present;41.5675;-82.7703;;20;0;2001-08-06T00:00:00Z
1829287379;Neogobius melanostomus (Pallas, 1814);present;41.5678;-82.7708;;20;0;2001-08-06T00:00:00Z
1829287033;Neogobius melanostomus (Pallas, 1814);present;41.5678;-82.7708;;20;0;2001-08-06T00:00:00Z
1829286979;Neogobius melanostomus (Pallas, 1814);present;41.5697;-82.7798;;20;0;2001-08-06T00:00:00Z
1829286958;Neogobius melanostomus (Pallas, 1814);present;41.5697;-82.7798;;20;0;2001-08-06T00:00:00Z
1829289268;Neogobius melanostomus (Pallas, 1814);present;41.5713;-82.7788;;20;0;2001-08-06T00:00:00Z
1829289084;Neogobius melanostomus (Pallas, 1814);present;41.5713;-82.7788;;20;0;2001-08-06T00:00:00Z
1829288958;Neogobius melanostomus (Pallas, 1814);present;41.5713;-82.7788;;20;0;2001-08-06T00:00:00Z
1829291967;Neogobius melanostomus (Pallas, 1814);present;41.5528;-82.7942;;10;0;2001-08-07T00:00:00Z
1829291780;Neogobius melanostomus (Pallas, 1814);present;41.5528;-82.7942;;10;0;2001-08-07T00:00:00Z
1829291744;Neogobius melanostomus (Pallas, 1814);present;41.5528;-82.7942;;10;0;2001-08-07T00:00:00Z
1829291606;Neogobius melanostomus (Pallas, 1814);present;41.558;-82.7977;;10;0;2001-08-07T00:00:00Z
1829291288;Neogobius melanostomus (Pallas, 1814);present;41.558;-82.7977;;10;0;2001-08-07T00:00:00Z
1829291155;Neogobius melanostomus (Pallas, 1814);present;41.558;-82.7977;;10;0;2001-08-07T00:00:00Z
1829289457;Neogobius melanostomus (Pallas, 1814);present;41.5582;-82.798;;10;0;2001-08-07T00:00:00Z
1829289385;Neogobius melanostomus (Pallas, 1814);present;41.5582;-82.798;;10;0;2001-08-07T00:00:00Z
1829290604;Neogobius melanostomus (Pallas, 1814);present;41.5605;-82.7832;;15;0;2001-08-07T00:00:00Z
1829292635;Neogobius melanostomus (Pallas, 1814);present;41.5608;-82.7842;;15;0;2001-08-07T00:00:00Z
1829292510;Neogobius melanostomus (Pallas, 1814);present;41.5608;-82.7842;;15;0;2001-08-07T00:00:00Z
1829292502;Neogobius melanostomus (Pallas, 1814);present;41.5608;-82.7842;;15;0;2001-08-07T00:00:00Z
1829292127;Neogobius melanostomus (Pallas, 1814);present;41.5652;-82.7905;;15;0;2001-08-07T00:00:00Z
1829292121;Neogobius melanostomus (Pallas, 1814);present;41.5652;-82.7905;;15;0;2001-08-07T00:00:00Z
1829291964;Neogobius melanostomus (Pallas, 1814);present;41.5652;-82.7905;;15;0;2001-08-07T00:00:00Z
1829290661;Neogobius melanostomus (Pallas, 1814);present;41.5677;-82.7705;;20;0;2001-08-07T00:00:00Z
1829292781;Neogobius melanostomus (Pallas, 1814);present;41.5683;-82.7907;;20;0;2001-08-07T00:00:00Z
